A,C,X,Y,Z
86.74094707520892,186.51810584958216,-3.2690593087636444e-05,0.511026678408649,-0.4703257702567356
86.23955431754875,187.52089136490247,-3.769293769551041e-05,0.5125625962128302,-0.4657363054440218
85.73816155988858,188.52367688022284,-4.268373660920588e-05,0.5140530051324812,-0.4611180953664942
85.23676880222841,189.5264623955432,-4.766146113865943e-05,0.5154969697552443,-0.4564716687485344
84.73537604456824,190.5292479108635,-5.262458648758184e-05,0.5168935631039093,-0.4517975779734229
84.23398328690809,191.53203342618383,-5.7571592492422496e-05,0.518241867270044,-0.44709639890559316
83.73259052924793,192.5348189415042,-6.250096379289971e-05,0.5195409740431751,-0.4423687306963018
83.23119777158774,193.5376044568245,-6.741119045727828e-05,0.5207899855350968,-0.437615195572981
82.72980501392757,194.54038997214488,-7.230076849396028e-05,0.5219880147988674,-0.43283643861223453
82.22841225626743,195.5431754874652,-7.716820016412385e-05,0.5231341864420767,-0.4280331274967679
81.72701949860725,196.5459610027855,-8.201199449331398e-05,0.5242276372339401,-0.4232059522562821
81.22562674094708,197.54874651810587,-8.68306678398767e-05,0.5252675167058491,-0.41835562499262124
80.72423398328691,198.55153203342618,-9.162274415075444e-05,0.5262529877448916,-0.4134828795892389
80.22284122562675,199.5543175487465,-9.638675558676368e-05,0.5271832271800019,-0.4085884714051389
79.72144846796658,200.55710306406684,-0.00010112124289207713,0.5280574263603004,-0.40367317695371696
79.22005571030641,201.55988857938718,-0.00010582475587739282,0.5288747917252081,-0.39873779356636874
78.71866295264624,202.5626740947075,-0.00011049585376099458,0.5296345453659992,-0.39378313904138906
78.21727019498607,203.56545961002786,-0.00011513310579402969,0.5303359255783526,-0.3888100512782131
77.71587743732593,204.56824512534817,-0.00011973509148788253,0.5309781874054949,-0.3838193878972618
77.21448467966574,205.5710306406685,-0.0001243004012678739,0.5315606031716875,-0.3788120258456473
76.71309192200557,206.57381615598885,-0.0001288276367290564,0.532082463005505,-0.3737888609891513
76.2116991643454,207.57660167130922,-0.0001333154110909618,0.5325430753527236,-0.3687508076902333
75.71030640668525,208.5793871866295,-0.00013776234976603519,0.5329417674782988,-0.3636987983733775
75.20891364902508,209.58217270194984,-0.00014216709058700872,0.5332778859572329,-0.35863378307647054
74.70752089136492,210.5849582172702,-0.00014652828437533572,0.5335507971538824,-0.3535567289903554
74.20612813370474,211.58774373259052,-0.00015084459519698612,0.5337598876894383,-0.3484686199852831
73.70473537604457,212.59052924791084,-0.00015511470095930235,0.5339045648971776,-0.34337045612551265
73.20334261838443,213.5933147632312,-0.00015933729372363814,0.5339842572653488,-0.3382632531720873
72.70194986072424,214.59610027855152,-0.0001635110800179973,0.533998414867078,-0.33314804207402915
72.20055710306407,215.59888579387186,-0.00016763478140546795,0.5339465097773513,-0.32802586844837833
71.69916434540391,216.6016713091922,-0.00017170713474001786,0.5338280364764287,-0.3228977920495453
71.19777158774373,217.60445682451254,-0.00017572689264966357,0.5336425122398154,-0.3177648862281899
70.69637883008357,218.60724233983285,-0.0001796928238206874,0.5333894775140422,-0.31262823737972667
70.19498607242342,219.6100278551532,-0.00018360371348080662,0.5330684962784389,-0.30748894438356444
69.69359331476323,220.61281337047353,-0.0001874583636549687,0.5326791563923265,-0.3023481180324694
69.19220055710306,221.61559888579387,-0.00019125559364852052,0.5322210699276084,-0.2972068804534871
68.69080779944291,222.6183844011142,-0.00019499424033142532,0.5316938734862973,-0.29206636451972656
68.18941504178274,223.62116991643452,-0.00019867315853616674,0.5310972285030147,-0.28692771325441413
67.68802228412257,224.62395543175487,-0.00020229122134196587,0.5304308215321001,-0.28179207922664773
67.1866295264624,225.6267409470752,-0.0002058473205579503,0.5296943645190169,-0.2766606239403586
66.68523676880223,226.62952646239555,-0.0002093403668652627,0.5288875950562328,-0.2715345172155992
66.18384401114207,227.6323119777159,-0.00021276929032865155,0.5280102766229362,-0.2664149365637343
65.6824512534819,228.6350974930362,-0.00021613304065226657,0.5270621988087143,-0.261303066556394
65.18105849582174,229.6378830083565,-0.0002194305874922975,0.526043177521089,-0.2562000981882875
64.67966573816156,230.6406685236769,-0.00022266092076961286,0.5249530551764394,-0.2511072282351847
64.1782729805014,231.6434540389972,-0.00022582305098239885,0.5237917008743693,-0.24602565860692494
63.67688022284124,232.64623955431756,-0.0002289160095756415,0.5225590105557387,-0.24095659569533723
63.175487465181064,233.64902506963787,-0.00023193884914007867,0.5212549071433159,-0.23590124971934756
62.674094707520894,234.65181058495818,-0.00023489064373904966,0.5198793406660798,-0.23086083406499824
62.17270194986073,235.65459610027858,-0.00023777048922113408,0.5184322883662276,-0.2258365646238758
61.671309192200575,236.6573816155989,-0.0002405775034759472,0.5169137547892433,-0.220829659127304
61.16991643454039,237.66016713091923,-0.0002433108266615136,0.5153237718566714,-0.2158413364795706
60.668523676880234,238.66295264623955,-0.0002459696215595386,0.5136623989220226,-0.21087281608868125
60.16713091922006,239.6657381615599,-0.0002485530737459385,0.5119297228090147,-0.20592531719557883
59.66573816155989,240.66852367688023,-0.00025106039188926843,0.5101258578329038,-0.20100005820299316
59.16434540389974,241.67130919220054,-0.0002534908079780962,0.5082509458043774,-0.19609825600372233
58.66295264623957,242.67409470752085,-0.00025584357754837583,0.506305156016083,-0.1912211253081182
58.16155988857939,243.67688022284122,-0.000258117979939243,0.5042886852120176,-0.18636987797322035
57.66016713091923,244.67966573816156,-0.00026031331846354533,0.5022017575395665,-0.18154572233189015
57.158774373259064,245.6824512534819,-0.0002624289206778485,0.5000446244842607,-0.17674986252376357
56.6573816155989,246.6852367688022,-0.00026446413853875583,0.49781756478735417,-0.17198349782734113
56.155988857938716,247.68802228412252,-0.00026641834867291436,0.4955208843461065,-0.16724782199537458
55.65459610027856,248.69080779944292,-0.0002682909524622801,0.49315491609732476,-0.16254402259164635
55.15320334261838,249.69359331476323,-0.0002700813763141241,0.4907200198833692,-0.1578732803320122
54.65181058495823,250.69637883008357,-0.0002717890718173521,0.4882165823015896,-0.15323676842828604
54.15041782729806,251.6991643454039,-0.00027341351588461293,0.4856450165368784,-0.14863565193647332
53.649025069637894,252.70194986072426,-0.0002749542109299341,0.48300576217721414,-0.14407108710901184
53.14763231197771,253.70473537604457,-0.0002764106850250414,0.48029928501283337,-0.13954422075275374
52.64623955431756,254.70752089136488,-0.0002777824920414673,0.47752607681889003,-0.13505618959118237
52.14484679665739,255.71030640668525,-0.0002790692117784488,0.47468665512170105,-0.13060811963308083
51.64345403899722,256.71309192200556,-0.0002802704501050357,0.47178156294874896,-0.1262011255471691
51.14206128133706,257.7158774373259,-0.0002813858390737778,0.4688113685627684,-0.12183631004330664
50.64066852367687,258.71866295264624,-0.00028241503702730597,0.4657766651798738,-0.11751476326054444
50.13927576601671,259.7214484679666,-0.00028335772871201925,0.4626780706720979,-0.11323756216290803
49.637883008356546,260.724233983287,-0.0002842136253775607,0.4595162272543831,-0.1090057699425131
49.136490250696404,261.7270194986072,-0.000284982464854977,0.45629180115636814,-0.10482043543143504
48.63509749303623,262.72980501392755,-0.00028566401163843125,0.4530054822791385,-0.10068259252173561
